1293_at,2697_at,3624_at,4016_at,4312_at,55819_at,5891_at,6003_at,80323_at,84958_at,label
COL6A3,GJA1,INHBA,LOXL1,MMP1,RNF130,MOK,RGS13,CCDC68,SYTL1
ENSG00000163359,ENSG00000152661,ENSG00000122641,ENSG00000129038,ENSG00000196611,ENSG00000113269,ENSG00000080823,ENSG00000127074,ENSG00000166510,ENSG00000142765
4.84,10.43,10.93,7.42,13.45,9.64,6.98,3.46,7.46,6.11,1.00
4.16,12.14,4.11,3.51,3.88,10.30,8.07,3.51,4.23,7.34,1.00
5.86,3.72,7.38,3.27,7.83,9.52,5.42,3.50,5.43,4.85,1.00
9.11,9.29,9.36,8.88,6.20,9.20,8.62,3.69,6.81,4.93,0.00
4.34,12.06,6.61,6.51,14.09,8.98,7.42,3.34,5.48,4.95,0.00
7.12,11.16,4.01,11.32,9.14,10.35,7.18,3.36,3.53,3.87,0.00
4.66,3.65,5.68,3.35,13.57,9.93,11.59,3.36,4.41,4.00,0.00
5.04,11.44,4.15,11.20,12.47,8.28,7.59,3.41,3.73,4.99,0.00
4.68,10.71,9.18,7.54,3.28,7.91,8.27,3.45,6.41,4.43,1.00
4.09,3.64,3.72,3.42,3.52,4.28,5.08,3.85,3.87,5.29,0.00
13.19,12.11,11.99,11.02,3.28,8.61,9.97,3.33,4.87,4.81,0.00
4.21,3.77,4.27,3.65,3.77,7.95,5.72,11.07,3.99,6.73,0.00
4.77,3.29,7.87,6.72,3.32,9.10,5.43,3.42,3.84,5.50,1.00
4.00,9.93,3.94,3.89,9.59,7.98,4.75,3.59,7.52,6.33,1.00
4.51,3.84,8.96,7.54,3.74,7.88,7.25,3.48,4.62,7.80,1.00
4.34,9.07,9.13,5.12,9.95,8.42,6.89,3.55,5.51,8.65,1.00
4.89,5.30,9.11,7.55,3.46,9.06,5.95,3.34,3.75,6.73,1.00
5.22,11.43,5.46,11.92,11.80,8.75,9.66,3.40,7.74,5.24,0.00
4.19,12.53,8.18,3.70,6.72,8.54,8.22,3.35,7.44,6.27,1.00
4.20,3.75,4.05,6.71,3.46,9.86,6.13,3.46,3.98,5.82,0.00
13.77,12.60,7.29,11.92,7.66,9.44,7.17,3.34,3.81,4.54,0.00
4.05,3.98,3.90,3.59,3.56,9.15,5.78,3.41,6.07,6.95,1.00
4.24,3.77,8.51,8.49,3.51,11.86,5.93,3.36,8.73,4.59,1.00
3.86,10.90,3.95,6.15,3.46,9.42,6.77,3.28,3.81,8.43,1.00
3.98,3.49,5.92,3.29,4.40,8.99,8.28,3.33,8.80,4.11,1.00
4.09,10.68,5.78,6.38,7.33,7.25,9.28,3.43,4.49,7.33,0.00
5.16,9.30,4.16,8.80,9.81,7.92,5.04,3.43,3.91,4.76,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.01,11.68,9.07,9.83,4.01,9.37,6.06,3.39,7.63,8.05,1.00
4.21,4.44,4.12,8.77,3.37,4.34,7.00,3.46,3.95,7.67,0.00
3.95,4.35,4.17,3.76,3.52,9.77,6.09,3.40,4.08,4.93,0.00
10.27,3.70,8.91,10.44,14.24,8.29,12.52,3.33,4.11,4.15,0.00
4.20,7.51,3.94,3.33,8.22,8.81,6.53,3.47,4.59,7.54,1.00
5.84,3.74,4.09,5.15,3.91,9.69,11.57,3.50,3.80,8.58,0.00
3.81,9.95,6.09,4.65,5.93,8.32,9.01,3.35,6.04,7.80,1.00
4.13,9.52,4.01,5.37,9.90,9.65,6.52,3.43,6.78,8.72,1.00
4.07,11.25,4.54,9.78,3.79,9.08,6.56,3.29,7.03,7.93,1.00
4.21,7.75,3.90,5.87,9.95,9.01,6.17,3.41,7.82,6.86,0.00
3.83,10.25,5.44,5.23,4.51,8.40,7.55,3.39,7.00,6.01,1.00
9.01,6.25,8.94,7.17,3.39,9.31,7.74,3.47,3.84,7.37,1.00
5.12,3.46,4.23,3.84,4.08,7.85,5.53,3.46,4.09,6.27,1.00
4.44,3.31,4.91,7.68,3.98,9.21,5.80,3.59,4.31,6.74,0.00
4.19,3.65,4.69,5.09,8.95,6.94,6.95,3.43,3.86,6.88,0.00
12.89,11.15,10.75,10.22,8.88,8.26,7.80,3.50,6.51,4.28,0.00
13.84,12.52,12.43,11.69,3.65,8.76,10.94,3.53,4.22,4.71,0.00
12.96,12.09,7.73,10.74,11.78,9.59,7.03,3.58,4.12,4.72,0.00
4.13,3.65,4.22,3.27,7.19,9.81,9.29,3.40,3.94,3.86,0.00
4.47,4.07,4.17,5.47,3.91,10.57,8.33,3.53,4.28,5.80,0.00
12.72,6.40,7.27,9.47,4.87,8.55,8.91,3.62,4.31,4.98,0.00
4.11,8.35,3.56,3.69,3.52,4.34,6.05,3.63,5.63,8.76,1.00
3.97,3.79,3.80,7.47,3.24,8.07,5.42,3.51,5.76,6.65,0.00
3.97,3.53,7.15,4.75,5.89,4.96,7.38,3.46,4.88,8.86,1.00
4.35,9.60,3.81,6.22,3.82,9.14,9.27,3.40,4.14,7.95,1.00
4.53,3.62,3.89,8.93,3.37,9.50,5.99,3.29,8.19,7.92,1.00
3.74,7.59,4.12,10.38,3.58,9.37,5.60,3.38,4.24,4.78,0.00
3.85,13.26,3.68,8.21,3.54,9.17,6.74,3.32,6.07,7.56,1.00
4.12,10.59,4.06,3.51,3.58,9.32,7.98,3.65,7.49,5.03,1.00
13.09,9.55,7.98,8.29,10.97,9.44,8.54,3.49,4.54,4.32,0.00
3.91,3.64,4.02,3.47,3.75,8.69,4.12,4.11,4.09,8.72,1.00
7.18,3.93,4.15,3.50,5.21,10.59,8.01,3.58,3.92,4.47,0.00
11.78,3.88,3.95,5.49,3.57,10.10,5.04,3.73,4.67,4.93,0.00
4.55,3.97,4.07,3.59,3.81,4.70,5.71,11.94,3.77,5.17,0.00
4.46,3.87,4.00,5.57,3.60,9.66,6.66,3.31,7.92,7.41,1.00
3.99,13.28,3.93,6.54,3.42,8.68,6.96,3.59,3.92,4.88,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.12,12.91,4.30,5.18,6.39,9.85,6.51,3.30,3.79,6.91,1.00
4.32,11.25,6.58,3.50,10.96,8.10,5.81,3.39,3.79,5.87,1.00
3.73,11.07,3.91,4.88,3.63,8.66,7.19,3.48,3.93,8.56,1.00
5.07,10.04,6.36,7.35,6.94,9.31,7.46,3.31,4.19,7.29,1.00
4.10,13.12,3.95,3.58,4.30,9.75,6.16,3.46,4.11,9.09,1.00
8.53,3.38,9.55,7.64,5.22,9.44,12.06,3.39,4.20,4.37,0.00
3.90,3.94,4.02,3.16,3.26,7.88,4.93,3.55,3.68,5.06,0.00
4.21,3.61,4.33,3.58,3.60,8.53,5.76,3.46,7.03,8.06,1.00
4.08,7.92,4.17,5.59,3.48,8.06,5.99,3.30,4.08,7.80,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4.37,3.20,4.47,3.45,3.44,4.43,4.31,12.18,4.18,5.73,0.00
3.94,6.62,9.28,4.88,11.69,6.78,8.56,3.61,7.60,7.78,0.00
3.84,3.90,5.70,4.50,3.40,9.53,5.69,3.41,6.13,8.20,1.00
4.18,3.68,3.89,8.38,3.66,7.66,6.82,3.32,5.28,9.42,0.00
4.15,3.51,7.94,4.51,3.12,10.05,7.34,3.39,3.96,6.84,1.00
3.79,3.53,3.88,3.37,3.86,8.98,6.85,3.90,3.96,7.21,1.00
3.84,3.82,4.03,3.74,9.74,8.95,6.02,3.65,4.45,5.59,0.00
7.03,3.58,4.30,3.02,3.41,10.16,7.80,3.42,4.10,4.85,0.00
4.19,5.14,4.08,5.42,4.07,9.14,6.20,3.44,4.19,8.08,1.00
4.47,11.61,3.94,8.79,3.44,9.43,5.73,3.31,3.59,4.57,1.00
9.88,3.57,3.92,3.46,6.34,9.58,11.17,3.51,8.83,6.38,0.00
4.17,3.83,3.99,3.45,3.55,10.14,4.73,3.34,3.91,7.82,1.00
4.16,4.85,4.21,4.11,3.76,3.94,6.87,5.28,3.99,7.33,0.00
4.60,9.17,6.37,12.64,3.48,10.20,8.73,3.52,4.21,5.12,0.00
7.96,3.67,3.98,5.91,3.48,11.42,5.68,3.76,4.30,9.18,1.00
4.11,4.02,4.10,3.41,3.67,11.60,4.73,3.69,3.73,8.33,1.00
6.23,3.64,4.11,7.83,3.52,8.07,6.20,3.32,3.89,5.11,0.00
10.12,9.14,9.81,4.91,10.71,9.00,8.57,3.43,6.24,4.50,0.00
4.16,11.56,3.92,10.96,4.08,8.88,7.57,3.47,4.06,5.56,1.00
3.94,12.79,3.83,4.12,3.71,8.57,6.70,3.53,9.32,4.33,1.00
4.12,3.52,6.39,7.92,3.20,9.04,5.68,3.46,5.63,7.70,1.00
4.31,9.78,3.92,5.47,3.71,9.21,6.84,3.48,6.66,8.80,1.00
4.32,13.13,3.86,7.63,3.71,9.57,7.40,8.10,4.32,5.11,0.00
4.11,6.04,4.26,6.06,3.81,8.46,6.64,3.24,5.28,7.21,1.00
4.27,9.80,7.10,7.45,5.67,10.37,6.76,3.38,4.81,7.82,1.00
3.83,9.42,3.95,7.59,3.83,11.04,6.38,3.39,7.74,7.23,1.00
4.18,5.40,3.84,3.32,3.62,9.35,6.61,3.40,8.49,7.37,1.00
4.11,12.67,6.50,5.70,3.77,9.30,8.74,3.36,7.70,4.52,1.00
4.34,3.75,3.91,5.24,3.62,8.48,4.86,11.37,3.90,5.05,0.00
3.92,7.19,4.08,3.15,3.41,9.15,7.72,3.21,6.44,7.34,1.00
4.30,10.99,7.36,11.27,3.56,9.20,11.07,3.46,3.83,4.78,0.00
3.99,10.90,4.08,4.37,6.19,9.39,8.30,3.47,6.36,5.13,1.00
4.18,10.03,4.41,7.88,7.52,9.08,6.49,3.48,6.20,5.36,0.00
4.60,3.58,3.94,5.22,3.62,9.84,4.77,3.55,4.04,4.19,1.00
4.51,3.46,4.18,5.89,6.87,8.57,7.51,3.57,6.89,6.92,1.00
3.62,11.51,4.17,5.26,3.70,9.08,6.60,3.38,7.46,8.01,1.00
4.30,3.59,3.93,5.12,4.07,7.82,6.77,3.38,6.17,8.09,1.00
4.30,11.11,4.39,6.42,7.77,9.30,7.56,3.29,8.37,4.69,0.00
5.01,5.28,3.98,3.94,3.36,10.11,5.29,3.47,4.11,4.49,0.00
4.18,10.13,6.47,5.77,13.59,10.09,10.18,3.51,5.86,4.79,0.00
6.80,13.27,3.91,7.11,12.02,10.01,5.94,3.26,3.93,4.92,0.00
4.15,5.21,4.32,3.69,3.68,10.20,6.37,4.86,6.70,8.08,1.00
3.95,9.61,3.84,9.37,3.31,9.31,6.13,3.43,5.50,6.63,1.00
5.09,3.58,12.39,7.00,12.05,9.10,6.81,3.76,6.92,5.41,1.00
3.94,11.93,4.06,3.54,3.58,6.22,7.13,3.66,6.36,7.14,1.00
3.99,3.69,3.89,3.39,3.49,10.80,8.42,3.46,3.69,7.79,0.00
3.94,3.72,5.07,4.29,3.74,11.90,6.37,3.90,3.83,7.96,1.00
4.65,3.48,3.88,4.00,3.47,4.61,5.43,11.26,4.25,5.30,0.00
8.69,3.68,3.80,6.72,6.85,4.40,8.21,3.57,7.36,8.40,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4.86,12.57,4.54,9.72,12.23,8.90,7.36,3.34,3.79,9.18,0.00
4.55,11.64,4.18,5.82,10.25,6.11,5.40,7.21,7.27,5.41,0.00
4.87,4.00,4.05,5.55,3.86,10.18,7.39,3.49,4.20,8.58,0.00
4.91,3.95,4.25,3.26,3.55,4.02,5.37,9.82,4.23,6.42,0.00
4.35,3.65,4.08,9.31,3.74,9.01,8.32,3.52,6.26,8.05,0.00
4.02,4.02,8.09,9.57,3.41,9.12,8.45,3.25,5.85,7.58,1.00
3.87,5.05,3.87,3.67,3.74,6.07,5.54,3.42,3.94,7.04,1.00
4.84,11.58,4.76,7.48,9.90,10.05,7.26,3.24,7.40,4.65,0.00
4.07,3.88,4.27,3.78,7.45,9.48,6.96,3.69,4.02,4.95,0.00
4.18,3.88,5.51,3.36,3.14,10.23,7.35,3.61,4.00,8.73,1.00
4.20,10.05,4.01,9.97,3.68,7.03,4.57,3.36,6.29,7.45,1.00
4.84,3.93,3.71,3.38,13.72,10.08,8.93,3.34,3.60,4.19,0.00
4.38,11.09,9.80,6.10,12.88,8.19,7.93,3.58,6.74,6.95,1.00
4.82,11.90,10.09,9.88,8.64,7.93,9.49,3.53,6.30,5.17,0.00
4.60,11.64,9.58,9.18,4.06,3.98,7.84,3.43,7.62,8.32,1.00
13.22,11.35,4.31,11.86,4.16,8.77,6.76,3.49,4.01,5.51,0.00
4.11,11.68,4.65,3.54,5.77,9.39,4.82,3.56,3.95,8.19,1.00
7.38,3.67,4.46,3.58,4.01,9.71,10.22,3.38,3.62,4.39,0.00
4.30,3.80,3.91,3.19,10.66,10.16,9.11,3.28,3.79,5.10,0.00
4.17,9.63,5.56,8.12,3.35,8.62,7.74,3.40,7.56,7.15,1.00
4.19,3.72,3.89,3.95,3.81,3.75,5.67,3.64,3.46,9.86,1.00
9.52,7.33,4.28,7.64,8.40,8.35,6.08,9.57,4.33,4.82,0.00
5.54,4.09,3.89,8.01,3.29,9.75,5.07,3.45,4.74,5.09,0.00
5.42,13.00,4.32,3.20,7.85,10.16,6.50,3.50,3.97,4.89,0.00
12.70,11.65,8.22,9.49,8.43,9.44,10.44,3.47,5.57,4.75,0.00
4.08,3.78,4.22,3.76,3.59,4.52,4.19,11.00,4.30,8.85,0.00
11.28,6.89,4.52,4.01,3.57,10.07,5.10,3.44,3.99,4.67,0.00
13.45,10.31,7.52,10.41,7.64,10.09,7.09,3.51,3.43,4.51,0.00
4.10,4.23,4.08,8.23,10.40,10.20,7.52,3.38,4.25,3.99,0.00
4.22,4.09,6.77,9.12,4.36,9.61,5.82,3.41,5.53,10.58,1.00
3.84,3.85,3.77,8.18,3.62,9.82,5.99,3.32,3.74,5.75,0.00
4.93,10.59,4.18,8.01,4.21,9.19,9.78,3.46,3.76,5.58,0.00
8.56,11.37,4.45,8.51,6.08,10.90,6.39,3.35,3.89,4.19,0.00
3.92,11.17,7.21,4.00,8.84,8.77,6.51,3.40,4.08,7.65,1.00
3.65,10.46,6.75,6.60,6.58,8.11,9.24,3.50,6.55,7.23,1.00
4.27,13.69,4.03,3.51,7.19,9.98,5.18,3.41,4.13,4.29,1.00
3.92,3.58,4.00,5.39,3.53,9.15,6.46,3.40,4.31,5.81,0.00
4.06,3.42,4.06,3.85,3.65,4.20,6.08,5.07,4.03,5.05,0.00
12.83,12.16,6.15,12.70,12.47,8.42,6.72,3.42,3.74,3.88,0.00
13.35,12.19,4.25,11.06,7.47,7.12,9.05,3.40,4.04,4.30,0.00
4.12,4.28,3.97,3.51,5.22,9.32,9.46,3.47,4.18,5.32,0.00
4.68,11.99,4.82,3.37,11.09,9.27,7.80,3.81,3.84,4.13,0.00
4.27,5.52,4.27,3.69,13.77,9.82,10.85,3.37,3.76,3.98,0.00
3.82,3.70,3.80,4.87,10.24,10.38,9.59,3.75,4.17,4.58,0.00
4.69,3.50,12.30,3.57,13.90,8.98,11.55,3.38,3.83,4.42,0.00
13.72,11.15,5.91,11.33,4.93,9.95,5.96,3.93,3.83,4.52,0.00
3.91,3.94,4.18,7.08,3.42,9.11,6.44,3.43,5.58,7.98,1.00
4.15,3.72,3.72,10.40,3.27,9.66,5.89,3.45,4.06,8.00,0.00
