10360_at,10891_at,116843_at,121355_at,182_at,22824_at,2297_at,23015_at,26353_at,26471_at,306_at,3306_at,3429_at,374819_at,3814_at,3860_at,4055_at,4316_at,4430_at,4885_at,50853_at,5095_at,5142_at,5157_at,54974_at,56129_at,5653_at,57007_at,57451_at,6382_at,6451_at,730101_at,7306_at,7852_at,8148_at,8673_at,8706_at,9111_at,91607_at,9920_at,label
7.64,3.99,8.01,11.39,6.68,9.12,9.43,9.41,8.20,10.43,3.89,5.92,4.38,6.27,4.01,3.56,6.66,4.08,9.58,3.76,4.19,9.32,8.44,5.23,9.62,7.55,4.71,4.39,9.53,11.12,10.00,7.27,4.07,4.11,7.90,3.61,3.56,8.86,9.07,3.51,1.00
7.88,4.29,7.08,3.60,8.79,4.44,8.86,6.27,7.27,9.19,4.39,7.17,4.93,4.13,4.68,3.74,4.57,4.62,7.84,3.72,4.58,8.76,10.07,7.03,8.86,5.01,4.41,6.77,12.35,8.82,10.37,7.68,4.20,4.26,7.09,3.33,4.19,8.67,8.37,3.86,1.00
8.11,4.09,7.32,4.50,4.46,9.71,10.01,10.86,4.89,5.07,10.35,6.13,8.81,4.84,5.30,3.71,8.73,4.14,9.81,3.50,3.89,8.83,4.43,8.10,8.65,4.00,4.75,4.07,8.43,9.26,9.15,7.32,3.66,4.33,7.25,9.17,7.89,9.30,8.84,5.36,1.00
6.93,4.06,4.58,3.72,4.72,4.56,4.61,4.37,5.10,4.21,4.24,5.53,4.34,5.65,4.55,3.72,5.18,4.27,9.39,3.98,6.23,9.91,5.19,3.91,6.85,3.82,4.82,3.96,4.16,5.16,10.58,8.23,3.93,10.46,7.98,3.68,3.46,11.11,9.36,9.62,1.00
6.30,3.71,6.30,3.93,7.90,7.32,8.19,10.39,4.71,5.25,10.49,5.75,9.16,3.14,3.99,3.71,7.14,3.75,10.90,3.94,4.60,8.70,7.24,8.24,8.06,6.84,4.48,9.37,9.45,9.37,9.72,9.34,3.66,9.12,5.87,6.92,7.70,8.79,5.68,4.80,1.00
6.82,3.89,8.70,4.09,9.40,8.64,8.27,10.21,4.77,5.15,9.48,12.19,10.81,3.92,4.33,10.32,7.07,4.31,11.82,3.95,4.63,8.96,6.50,7.18,8.12,4.44,6.40,7.93,10.34,10.16,3.77,6.74,3.84,4.12,6.88,11.49,6.73,10.42,6.64,3.47,1.00
8.49,3.81,9.48,4.10,6.93,7.79,5.36,11.01,4.76,9.40,4.06,4.73,10.88,4.11,4.34,3.77,4.94,3.95,8.02,3.68,4.37,9.13,4.19,9.10,8.93,4.09,5.05,3.67,4.18,9.17,10.42,5.09,10.33,5.83,8.23,6.89,4.03,10.67,3.49,3.97,1.00
8.22,4.13,7.85,4.42,9.11,8.43,8.39,4.40,7.66,9.12,11.47,11.20,4.99,4.96,4.72,3.60,8.90,8.81,11.33,3.79,4.49,8.61,8.21,7.60,8.90,3.92,4.74,8.63,4.08,10.42,9.93,4.45,3.96,4.43,8.28,9.71,3.84,9.55,6.44,5.18,0.00
7.26,3.88,10.34,3.86,7.66,5.52,5.29,9.65,4.96,4.84,4.25,9.50,5.06,6.24,4.41,3.61,7.15,4.02,7.12,4.05,4.63,11.34,7.55,6.02,7.09,5.12,4.67,4.76,10.45,5.12,10.31,5.77,3.99,4.68,6.20,4.50,4.41,11.95,9.09,8.47,1.00
7.16,3.95,4.12,11.41,4.23,4.40,4.78,4.34,4.66,4.81,5.75,4.80,4.82,6.17,4.62,3.83,4.61,4.19,5.11,3.67,7.00,8.88,4.38,4.11,7.59,3.86,4.67,6.95,4.50,5.24,11.26,8.96,3.81,12.30,7.56,3.73,3.86,11.23,9.74,3.91,1.00
8.22,9.03,7.34,12.48,6.12,7.81,8.32,11.00,5.03,4.70,4.23,5.07,4.55,3.89,4.24,3.71,4.98,4.31,5.06,4.24,4.62,9.94,5.30,4.22,9.07,4.39,4.81,6.47,4.29,14.36,9.54,8.94,4.05,11.68,6.84,11.54,3.54,5.87,3.57,3.61,1.00
9.91,4.01,3.93,5.85,7.83,9.50,9.62,10.02,5.19,6.07,4.37,4.58,4.42,8.30,4.69,3.92,7.84,3.98,8.55,4.25,4.33,7.80,10.73,10.99,8.66,6.32,5.35,3.89,4.35,9.54,11.60,7.70,4.26,4.32,8.21,8.93,3.83,4.55,3.91,4.03,0.00
7.73,4.07,8.90,4.15,8.66,6.39,9.15,10.22,4.59,5.91,11.70,7.54,7.95,5.55,4.97,3.73,8.84,12.33,9.87,3.79,6.87,8.89,4.42,4.19,8.50,3.93,7.90,4.94,4.13,11.39,9.99,4.33,4.16,5.00,7.80,12.75,3.68,10.79,3.84,9.09,0.00
8.84,4.10,3.90,4.27,6.32,10.84,8.51,4.62,4.88,4.54,4.05,4.53,4.14,5.17,4.41,3.76,4.61,3.89,5.02,3.85,4.05,8.80,5.32,5.88,8.26,3.74,4.63,4.21,7.32,8.84,4.59,7.11,9.48,4.84,6.55,5.26,7.16,4.52,3.75,6.51,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.46,3.98,7.17,3.83,4.44,9.04,4.45,10.79,5.03,4.99,4.39,4.67,4.56,4.35,4.46,3.58,4.81,4.21,5.07,3.55,5.68,4.94,8.59,4.29,9.16,4.03,4.86,4.63,4.36,6.37,10.56,5.62,3.55,12.15,7.24,12.24,3.80,10.00,7.77,3.92,1.00
8.71,4.29,5.99,10.50,4.18,6.57,5.70,10.39,5.52,4.77,4.71,7.30,5.04,5.73,4.65,3.98,5.20,4.45,5.37,4.09,5.09,4.87,6.15,4.04,9.16,4.40,5.09,4.61,4.24,5.04,10.70,7.64,4.26,10.57,8.66,12.05,4.08,9.66,3.95,5.93,1.00
7.44,5.22,6.05,3.91,4.13,4.72,7.16,10.08,10.57,11.42,11.15,5.47,4.10,4.76,4.39,4.13,8.06,4.28,10.60,4.13,4.33,10.25,4.62,6.11,8.02,3.94,4.57,9.26,7.76,9.91,10.16,7.84,4.21,5.65,7.76,11.42,9.47,8.63,3.78,4.58,0.00
8.28,4.14,7.99,4.14,5.01,6.95,10.85,9.78,4.57,8.00,4.24,9.29,5.03,5.11,4.21,3.83,8.31,3.69,10.35,3.79,4.52,8.23,8.06,4.47,9.07,4.25,5.40,8.35,10.01,8.96,9.75,6.44,3.90,4.97,6.95,4.21,6.05,9.41,7.12,3.96,1.00
8.23,3.96,9.40,3.99,8.00,7.64,5.95,9.86,8.84,4.49,12.98,7.47,4.75,4.73,4.97,3.99,8.47,4.28,10.53,3.74,7.07,9.24,4.49,5.56,8.37,4.24,6.62,4.17,4.39,8.12,9.17,7.58,3.93,4.80,7.26,11.88,6.67,8.59,3.82,6.99,0.00
8.02,6.25,8.79,4.04,9.40,8.07,8.39,9.84,8.86,9.62,9.92,9.85,10.85,7.55,4.22,4.12,8.92,12.72,9.75,9.23,4.20,7.63,4.49,5.56,7.84,4.71,4.74,7.61,4.51,9.81,9.91,6.49,4.05,4.84,8.00,5.96,5.95,10.15,4.01,5.98,0.00
7.71,4.41,7.50,3.96,4.35,8.12,4.84,3.87,11.85,11.53,5.65,7.01,4.11,7.22,4.82,4.07,6.98,4.06,9.65,3.90,4.02,9.92,8.07,6.54,7.86,4.08,5.05,4.45,4.99,9.06,10.03,8.94,10.17,5.62,6.96,11.13,8.54,3.76,3.65,4.73,0.00
8.05,4.37,8.10,3.98,6.85,7.51,10.89,3.97,4.65,4.58,12.82,10.97,10.63,5.73,4.41,4.56,8.91,12.34,7.40,3.72,7.72,8.40,3.94,4.17,8.66,3.83,12.65,3.91,4.23,9.91,10.66,4.60,3.94,4.24,7.57,11.92,6.87,11.00,3.77,5.52,0.00
5.93,5.11,7.42,4.27,7.53,5.32,9.96,10.59,8.64,9.21,7.15,5.11,5.08,7.04,4.44,3.73,4.86,8.31,5.97,4.97,4.00,9.28,5.27,4.34,7.36,8.62,4.54,6.11,7.78,10.21,10.75,6.78,6.76,4.10,7.31,4.32,8.49,8.23,4.32,3.61,0.00
9.15,4.40,7.35,11.86,4.36,8.56,7.54,10.81,5.07,4.32,4.38,4.94,4.12,5.59,4.76,4.00,4.86,4.52,5.04,3.91,6.04,8.04,7.57,4.52,9.53,4.03,4.88,7.34,4.37,5.16,10.62,4.02,4.03,8.04,8.23,12.19,3.62,11.00,6.84,4.46,1.00
8.09,3.92,4.29,12.80,6.15,7.31,4.77,11.49,4.77,4.98,8.37,7.08,4.39,4.98,4.03,3.63,8.11,4.25,4.55,3.75,6.36,9.84,4.46,4.00,8.20,4.20,4.78,6.69,4.18,4.99,12.29,6.60,4.03,4.39,6.14,11.98,3.54,11.99,8.71,3.95,1.00
7.91,7.93,8.79,3.99,6.92,9.30,5.86,6.77,5.12,4.41,12.04,7.40,9.25,4.48,4.91,3.99,7.72,4.58,8.51,4.06,6.24,10.68,4.66,4.26,8.77,4.28,9.85,4.40,4.30,11.64,9.96,8.74,3.86,8.17,7.75,11.26,3.71,11.10,3.85,8.20,1.00
6.76,7.59,7.39,3.95,4.57,7.91,6.91,11.74,5.92,4.25,10.02,8.53,4.44,6.65,4.13,7.05,8.15,4.20,9.19,3.68,4.11,8.92,4.24,4.45,7.79,3.88,9.16,3.71,4.25,9.58,11.17,5.22,3.69,4.14,6.90,11.83,5.00,9.48,3.77,5.66,0.00
7.73,8.40,8.91,3.73,7.10,9.62,8.52,9.75,8.32,6.18,12.19,7.59,4.23,6.38,4.65,4.17,9.52,10.31,11.20,3.60,3.96,9.26,9.05,6.15,8.63,7.72,5.92,6.30,10.60,9.52,9.88,6.14,4.11,10.50,6.73,11.82,6.83,9.78,3.83,6.51,0.00
7.36,4.07,8.35,3.94,6.95,7.65,9.17,10.93,4.78,6.64,12.06,7.46,12.91,7.92,4.20,3.64,8.37,6.30,9.53,10.82,4.22,9.15,4.97,8.62,7.73,5.48,4.28,4.11,4.38,6.07,7.71,7.01,5.53,7.29,5.92,10.54,8.17,10.36,6.86,3.55,0.00
7.40,4.18,8.79,4.15,4.56,7.95,4.59,10.90,4.60,4.21,12.76,4.59,4.43,4.66,3.94,3.69,7.62,4.22,5.03,3.99,4.40,10.16,7.17,4.03,9.07,3.59,4.62,3.52,6.15,5.57,10.20,4.47,4.04,4.43,7.49,10.34,3.67,11.42,8.21,9.96,1.00
6.99,3.94,8.18,3.67,8.63,8.68,8.80,10.01,8.15,5.49,11.35,6.86,6.00,4.60,4.25,6.97,8.74,11.17,12.28,3.41,4.84,8.26,4.66,4.49,8.54,4.80,5.57,8.82,4.76,9.39,8.41,5.81,5.94,4.01,6.79,11.84,8.18,10.40,6.29,4.17,0.00
5.19,4.42,5.89,4.07,10.06,7.16,9.87,10.76,9.90,8.73,4.63,4.92,3.93,5.61,4.22,4.31,5.99,4.22,11.45,4.05,4.53,6.75,5.45,6.16,7.27,9.51,4.59,4.62,9.30,9.02,10.59,6.13,3.88,4.20,6.46,3.97,8.08,9.00,6.35,3.65,0.00
7.91,4.25,7.61,4.20,4.37,4.82,5.66,11.44,5.45,4.46,4.37,6.65,4.80,5.83,4.42,3.63,4.72,4.64,4.85,3.89,6.26,5.24,6.40,3.71,8.84,3.83,4.84,5.32,4.03,5.97,11.14,6.35,4.04,11.56,6.08,11.59,3.73,9.53,5.30,8.94,1.00
8.14,3.93,8.70,4.36,7.05,5.89,9.92,10.25,5.51,11.26,12.53,4.48,11.69,4.95,5.49,3.47,8.46,10.02,9.76,4.36,4.98,7.46,4.65,5.90,8.22,3.97,7.33,3.66,4.90,7.65,9.08,4.68,4.16,6.10,7.02,10.98,5.68,10.81,3.67,3.97,0.00
7.84,4.29,7.45,4.94,7.97,9.71,4.68,12.46,4.97,4.33,10.26,4.71,4.28,4.80,4.24,3.77,7.16,4.23,9.09,3.84,6.43,11.03,7.09,4.33,7.72,3.75,4.75,4.16,4.34,5.10,10.87,7.97,3.61,9.61,7.62,13.09,3.87,10.89,9.78,10.10,1.00
8.06,3.88,8.10,12.56,6.48,8.95,6.98,10.18,5.65,5.92,8.37,8.08,5.95,5.41,4.36,3.72,7.67,4.17,9.09,9.01,5.34,8.20,4.39,7.29,7.89,4.72,4.91,3.79,4.38,8.84,10.21,10.08,4.66,4.52,7.60,10.81,6.25,4.51,3.71,5.83,0.00
8.91,3.84,8.89,4.28,6.09,8.64,12.07,10.30,5.41,5.21,4.30,7.86,5.14,3.51,5.12,3.82,7.78,4.57,10.58,3.72,4.34,8.72,5.60,7.15,8.69,4.29,4.71,3.79,9.45,10.44,10.16,6.80,4.06,4.36,7.94,3.54,5.54,8.99,7.90,3.81,1.00
7.74,4.16,8.34,4.08,6.49,8.10,10.77,6.41,4.77,8.87,13.01,4.95,13.42,6.20,11.35,3.76,7.63,3.99,9.57,4.60,4.30,8.45,10.19,5.46,8.24,3.63,4.55,3.80,12.50,8.68,10.10,8.20,4.80,5.93,8.03,9.07,7.79,10.30,8.74,3.80,1.00
8.25,3.83,8.89,12.24,5.86,7.64,5.96,9.70,4.83,8.42,10.10,6.97,11.96,8.11,4.19,3.76,8.26,4.09,4.73,3.71,4.48,8.51,4.40,4.15,8.24,3.92,8.79,4.19,4.65,5.24,11.44,3.79,3.59,4.20,5.34,12.08,3.76,10.60,4.74,4.06,0.00
7.13,4.17,3.93,7.61,10.07,6.79,4.48,9.04,5.06,10.43,10.38,8.33,4.27,5.23,4.70,3.63,8.99,4.24,9.55,4.10,4.83,9.41,4.48,4.19,6.87,5.09,5.15,6.77,4.49,10.18,3.78,7.52,3.92,4.37,7.26,9.64,7.11,7.41,4.24,4.17,0.00
8.23,6.14,8.82,11.91,8.91,6.83,7.29,9.80,9.97,6.60,10.69,9.69,5.48,3.90,4.30,4.21,5.00,9.57,8.20,4.37,4.10,9.61,6.01,5.93,7.75,5.58,5.45,6.01,4.70,6.62,10.50,8.71,3.90,4.36,7.95,10.86,4.92,6.49,3.29,5.53,0.00
9.13,4.05,8.22,3.99,4.09,7.85,8.60,10.95,4.71,12.48,4.78,5.06,4.39,5.62,4.69,3.53,5.56,4.19,4.68,4.03,4.92,10.16,4.21,7.80,8.65,4.22,4.85,4.20,9.08,8.25,9.86,7.10,3.79,4.20,8.77,11.20,4.03,4.05,3.49,4.41,1.00
9.10,4.19,10.45,4.37,4.42,9.38,5.00,5.17,5.25,6.42,4.15,7.99,4.60,5.16,6.44,7.61,5.36,4.22,7.74,6.22,4.53,9.03,4.72,4.23,9.32,3.94,4.83,4.01,12.77,10.57,10.10,6.83,4.04,4.45,7.55,4.68,3.54,4.85,3.91,3.66,1.00
7.01,4.24,7.68,4.06,6.89,7.49,11.34,10.12,10.02,6.40,4.36,6.39,5.36,5.79,4.18,3.76,5.19,4.02,9.95,4.63,4.31,7.39,5.21,7.83,8.22,3.97,4.52,8.03,6.62,7.84,9.77,7.03,4.04,4.46,7.75,7.52,7.62,8.55,6.17,3.94,0.00
7.01,7.45,7.34,4.01,9.75,7.69,10.38,9.31,8.34,5.29,4.26,5.57,4.75,8.46,4.22,6.16,5.87,5.27,4.80,3.57,4.03,7.19,6.20,4.14,7.84,4.09,4.58,6.10,11.44,9.34,9.04,5.89,3.90,6.95,6.02,4.66,7.82,8.73,8.29,3.85,1.00
8.22,4.30,9.19,11.05,6.79,9.36,5.12,10.34,5.91,10.22,9.00,7.65,4.52,6.80,4.61,3.75,8.31,4.32,8.97,3.57,4.55,8.66,6.49,6.89,8.58,4.09,5.06,3.81,4.67,6.09,10.52,7.22,4.34,4.14,6.56,11.77,8.77,10.16,5.68,4.20,0.00
7.91,4.18,7.35,11.92,6.00,6.91,11.64,10.46,5.78,5.44,5.42,6.53,6.46,4.77,4.14,3.68,8.78,4.06,10.60,3.84,4.75,8.77,8.23,3.96,9.63,4.27,4.53,3.64,8.29,9.32,6.03,7.59,3.93,4.20,8.41,7.51,6.47,9.60,6.99,4.17,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.06,6.27,7.07,4.01,7.96,8.96,10.06,9.65,9.55,8.30,11.76,9.03,12.30,4.87,4.80,3.64,4.54,3.86,8.90,3.72,4.36,10.24,6.36,6.13,8.09,7.23,4.47,5.05,11.66,8.20,10.92,7.08,4.50,4.48,7.61,5.58,8.26,10.04,3.90,3.74,0.00
7.36,3.97,8.05,10.79,4.37,6.11,5.84,6.21,4.88,4.65,4.53,5.27,4.23,4.13,4.32,3.69,4.87,4.39,6.64,3.79,5.08,8.61,8.29,4.55,9.62,4.04,4.62,9.11,4.19,9.04,11.70,7.71,3.79,10.36,6.36,11.17,5.82,11.12,8.41,7.09,1.00
6.93,3.97,8.17,4.29,6.72,8.41,8.90,9.80,4.95,8.72,10.43,8.66,12.19,6.05,4.35,3.79,8.97,7.54,10.47,3.68,4.19,8.84,7.32,3.83,7.22,4.12,9.74,3.87,4.33,10.65,9.62,3.89,4.06,10.45,6.86,11.72,5.82,9.50,4.88,3.98,0.00
7.89,4.39,7.05,4.08,5.89,8.00,7.28,10.02,5.25,9.19,6.61,5.26,7.66,5.02,4.39,4.01,8.88,6.48,8.54,4.10,5.42,8.07,6.97,4.52,7.99,4.31,4.94,4.39,4.21,9.73,10.08,4.96,7.32,4.09,7.80,10.98,8.01,8.89,4.08,3.84,0.00
6.78,3.58,9.45,11.95,7.85,8.76,6.68,10.68,8.79,9.75,9.75,8.74,10.03,4.37,4.04,13.31,8.64,4.30,11.74,3.69,6.20,7.88,4.29,5.98,7.39,4.09,5.82,11.22,5.40,9.31,9.93,6.17,4.25,4.11,6.01,10.17,6.58,10.45,7.55,6.38,1.00
4.42,3.88,9.34,4.09,8.28,8.01,6.51,9.65,7.73,9.58,11.26,7.76,11.60,5.81,4.92,7.42,9.00,8.51,11.16,3.89,4.00,9.06,6.30,5.05,7.71,4.15,11.24,4.83,4.25,10.60,7.10,5.55,7.88,4.25,7.48,11.95,4.76,10.88,4.09,3.79,0.00
6.25,4.15,8.58,4.05,7.49,6.17,8.32,9.22,8.70,10.97,12.02,7.86,13.35,4.68,4.18,3.42,8.49,8.40,11.82,7.08,4.04,8.00,7.19,4.55,7.93,7.05,9.07,4.21,4.15,10.62,10.10,4.12,3.91,4.37,6.44,12.31,9.13,11.12,3.68,3.76,0.00
8.17,4.39,8.30,4.30,7.62,5.61,9.83,7.74,5.69,8.36,11.58,6.25,11.17,6.25,4.99,3.70,8.63,4.44,9.84,4.26,7.03,10.52,4.42,3.99,8.43,4.45,10.81,3.89,5.08,9.47,7.70,6.93,3.89,4.27,7.22,11.37,4.40,9.11,3.33,5.01,0.00
7.78,3.94,9.10,4.12,4.95,7.85,4.66,10.43,5.62,7.02,12.76,6.16,12.70,4.80,4.72,3.77,8.88,7.67,11.13,3.88,5.41,8.83,4.44,4.18,8.01,3.89,4.94,3.72,4.10,9.67,10.02,5.09,4.14,4.33,7.99,11.88,7.51,10.63,8.78,5.06,1.00
7.05,3.88,7.93,4.71,6.51,9.07,9.72,11.41,9.11,4.79,12.31,6.11,9.53,5.51,4.36,3.75,8.89,4.68,11.51,4.58,4.15,7.53,4.48,6.91,8.24,4.56,7.38,4.01,7.34,8.90,10.41,5.92,3.93,4.14,5.26,11.72,6.16,10.43,5.46,4.50,0.00
8.40,3.99,9.04,4.00,4.45,9.34,11.90,9.40,5.15,4.52,4.33,7.18,4.58,5.28,4.24,3.83,6.70,3.93,11.16,4.51,4.86,9.12,9.93,4.42,8.84,3.90,4.61,4.02,4.39,9.89,11.27,5.92,3.92,4.34,7.08,4.51,7.19,9.76,8.08,3.53,1.00
6.33,5.37,11.16,4.95,9.78,7.59,4.55,4.25,7.29,9.75,11.19,6.21,4.38,3.78,4.78,4.31,7.94,4.59,10.92,3.98,4.47,9.52,4.39,7.01,6.37,3.87,5.19,4.21,4.41,8.62,6.58,6.90,3.96,6.01,6.53,11.29,6.98,5.89,3.59,4.42,0.00
7.34,3.79,5.86,3.89,5.86,7.36,11.73,7.39,9.38,9.39,8.00,7.94,4.66,6.47,5.12,3.92,8.29,3.77,10.66,4.28,5.06,8.07,6.90,6.64,8.11,4.04,4.72,3.69,7.54,8.99,10.61,7.71,3.82,4.07,7.40,9.16,7.48,8.74,8.10,3.99,0.00
7.43,3.82,3.85,4.47,9.91,6.76,10.88,4.51,8.47,10.43,4.38,10.24,5.15,4.69,4.71,3.87,8.10,3.86,10.65,3.85,4.23,8.67,5.06,7.34,6.74,6.25,4.74,4.13,10.99,9.25,10.21,8.71,3.82,4.16,7.25,4.47,5.17,8.51,3.93,3.95,0.00
7.69,4.48,7.24,3.93,8.98,8.00,9.67,9.88,4.39,7.45,11.51,8.88,10.74,5.39,11.36,3.86,8.61,4.29,10.31,3.78,4.27,8.58,8.46,5.73,8.39,4.36,4.40,3.82,4.94,10.83,10.41,6.58,9.40,6.80,7.83,11.16,7.58,10.18,3.86,4.43,0.00
7.33,4.07,7.84,4.08,5.46,7.89,10.54,8.22,9.23,9.93,7.53,8.50,7.61,6.28,7.18,3.97,9.27,4.24,10.58,3.63,4.99,8.34,6.56,7.19,7.68,4.35,4.54,4.07,4.20,8.88,10.46,6.16,3.97,4.08,6.92,4.20,4.94,8.65,7.74,3.83,0.00
7.20,6.07,8.57,3.94,5.39,6.22,9.46,10.41,11.28,10.08,3.97,11.87,12.77,7.91,4.36,3.64,8.54,4.20,9.78,3.82,5.15,7.30,8.12,4.30,7.34,3.94,4.96,4.06,3.94,6.14,10.73,7.34,8.32,4.06,6.59,10.44,3.49,8.83,9.05,3.59,0.00
7.09,4.05,6.29,4.43,5.44,6.98,11.14,10.55,9.33,10.03,7.84,7.12,4.95,5.00,6.86,3.72,8.34,4.34,10.40,4.01,4.65,8.75,6.36,6.28,7.61,4.73,5.11,3.93,4.61,7.70,11.03,7.69,4.66,4.17,6.69,8.51,6.45,9.07,7.26,3.88,0.00
7.26,9.23,6.71,4.11,5.25,8.48,8.97,10.63,9.72,4.49,4.39,9.30,5.05,5.34,3.78,4.14,8.39,4.09,9.10,4.06,4.20,7.77,8.29,5.48,6.70,4.10,5.49,4.27,4.37,8.99,10.70,5.95,13.62,4.15,6.74,3.78,3.82,3.67,3.64,4.28,0.00
7.35,4.42,9.06,4.32,6.62,8.30,8.92,8.94,8.35,5.73,5.25,9.48,13.03,6.49,4.16,3.62,8.83,3.66,9.80,3.84,4.88,7.70,6.74,6.17,7.99,4.15,5.15,4.08,4.26,7.38,10.07,6.02,8.35,4.13,7.03,5.23,6.22,8.46,5.04,3.74,0.00
5.56,3.89,8.02,4.01,8.05,7.96,6.85,9.83,11.84,4.93,12.90,5.08,13.78,3.46,4.41,4.83,8.16,4.37,9.48,3.86,5.23,7.72,4.29,5.87,7.91,3.89,9.57,8.91,4.63,8.31,8.33,4.10,3.84,4.21,5.93,11.81,5.15,9.87,3.55,3.67,0.00
6.55,4.62,5.57,12.24,8.10,7.68,7.27,10.19,9.44,9.53,10.81,8.04,10.64,4.92,4.62,8.61,8.18,4.22,8.86,3.67,3.88,7.30,5.47,4.06,7.66,3.74,6.38,4.52,5.22,11.33,9.10,5.75,3.95,4.31,7.26,12.31,3.79,10.97,3.69,3.63,0.00
